,url,pdf,country,startDate,trialStatus,design,blinding,arms,covid19Status,patientSetting,outcome,treatmentType,id,location.id,size,endDate,Status
270,https://ClinicalTrials.gov/show/NCT04329923,,United States,2020-04-01T00:00:00Z,Recruiting,Randomised,Triple,6,Confirmed And Healthy,"Healthcare Workers, Outpatient, Hospital","ICU Admission, Hospitalization, Hospital Discharge, Adverse Events","HCQ, SOC",NCT04329923_Pennsylvania_UnitedStates,Pennsylvania_UnitedStates,400,2021-04-01T00:00:00Z,Cured/Discharged
271,https://clinicaltrials.gov/show/NCT04330144,,South Korea,2020-03-01T00:00:00Z,Not Recruiting,Randomised,Single,1,Healthy (Exposed),Healthy Exposed,Viral Load or Clearance,HCQ,NCT04330144_Seoul_KoreaSouth,Seoul_KoreaSouth,2486,,Unknown
272,https://clinicaltrials.gov/show/NCT04330495,,Spain,2020-03-01T00:00:00Z,Not Recruiting,Randomised,Double,2,Confirmed,Unclear,"Mortality, ICU Admission","HCQ, SOC",NCT04330495_Madrid_Spain,Madrid_Spain,800,,Dead
273,https://ClinicalTrials.gov/show/NCT04330586,,South Korea,2020-04-01T00:00:00Z,Not Recruiting,Randomised,Open-Label,3,Confirmed Or Suspected,Outpatient,"ICU Admission, Clinical Improvement Score (Any), Viral Load or Clearance, Invasive Mechanical Ventilation or ECMO, Adverse Events, Treatment-emergent Adverse Events, Serious Adverse Events","Corticosteroids, HCQ + Corticosteroids, SOC",NCT04330586_Seoul_KoreaSouth,Seoul_KoreaSouth,141,2020-06-01T00:00:00Z,Unknown
274,https://ClinicalTrials.gov/show/NCT04331470,,Iran,2020-04-01T00:00:00Z,Recruiting,Randomised,Double,2,Confirmed,Unclear,"Mortality, ICU Admission, Hospitalization, Invasive Mechanical Ventilation or ECMO, Fever, Adverse Events, Treatment-emergent Adverse Events, Serious Adverse Events, IL-6, PaO2-FiO2","HCQ + LPV/r, LPV/r + HCQ + Other",NCT04331470_Fars_Iran,Fars_Iran,30,2020-04-01T00:00:00Z,Dead
275,https://ClinicalTrials.gov/show/NCT04331600,,Poland,2020-04-01T00:00:00Z,Recruiting,Randomised,Open-Label,2,Confirmed,Outpatient,"Mortality, Hospitalization, Clinical Improvement Score (Any), Pneumonia or ARDS, Serious or Seconday Infections","HCQ, SOC",NCT04331600_Warsaw_Poland,Warsaw_Poland,400,2020-09-01T00:00:00Z,Dead
276,https://ClinicalTrials.gov/show/NCT04331834,,Spain,2020-04-01T00:00:00Z,Suspended,Randomised,Quadruple,2,Negative,Healthcare Workers,"Viral Load or Clearance, Treatment-emergent Adverse Events, Serious Adverse Events","HCQ, SOC",NCT04331834_Barcelona_Spain,Barcelona_Spain,440,2020-10-01T00:00:00Z,Unknown
277,https://ClinicalTrials.gov/show/NCT04332094,,Spain,2020-04-01T00:00:00Z,Recruiting,Randomised,Open-Label,3,Confirmed,Hospital,"Mortality, Invasive Mechanical Ventilation or ECMO","HCQ + AZT, TCZ + AZT + HCQ",NCT04332094_Barcelona_Spain,Barcelona_Spain,276,2020-09-01T00:00:00Z,Dead
278,https://ClinicalTrials.gov/show/NCT04332107,,United States,2020-04-01T00:00:00Z,Recruiting,Randomised,Quadruple,2,Confirmed,Outpatient,"Mortality, Hospitalization, Visits or Returns to Emergency Department, Clinical Improvement Score (Any), Viral Load or Clearance, Household Members with CoViD-19, Cough, Fever, Dyspnea, Other Mild Symptoms, Adverse Events","AZT, SOC",NCT04332107_California_UnitedStates,California_UnitedStates,2271,2020-09-01T00:00:00Z,Dead
279,https://ClinicalTrials.gov/show/NCT04332835,,Colombia,2020-04-01T00:00:00Z,Recruiting,Randomised,Single,2,Confirmed,Hospital,"ICU Admission, Hospitalization, Clinical Improvement Score (Any), Viral Load or Clearance, Invasive Mechanical Ventilation or ECMO, IgG, IgM or IgA","HCQ + AZT, Plasma based therapy + HCQ + AZT",NCT04332835_Cundinamarca_Colombia,Cundinamarca_Colombia,90,2020-10-01T00:00:00Z,Unknown
280,https://ClinicalTrials.gov/show/NCT04332991,,United States,2020-04-01T00:00:00Z,Completed,Randomised,Quadruple,2,Confirmed,Hospital,"Mortality, ICU Admission, Invasive Mechanical Ventilation or ECMO","HCQ, SOC",NCT04332991_Arizona_UnitedStates,Arizona_UnitedStates,479,2020-06-01T00:00:00Z,Dead
281,https://ClinicalTrials.gov/show/NCT04332991,,United States,2020-04-01T00:00:00Z,Completed,Randomised,Quadruple,2,Confirmed,Hospital,"Mortality, ICU Admission, Invasive Mechanical Ventilation or ECMO","HCQ, SOC",NCT04332991_California_UnitedStates,California_UnitedStates,479,2020-06-01T00:00:00Z,Dead
282,https://ClinicalTrials.gov/show/NCT04332991,,United States,2020-04-01T00:00:00Z,Completed,Randomised,Quadruple,2,Confirmed,Hospital,"Mortality, ICU Admission, Invasive Mechanical Ventilation or ECMO","HCQ, SOC",NCT04332991_Colorado_UnitedStates,Colorado_UnitedStates,479,2020-06-01T00:00:00Z,Dead
283,https://ClinicalTrials.gov/show/NCT04332991,,United States,2020-04-01T00:00:00Z,Completed,Randomised,Quadruple,2,Confirmed,Hospital,"Mortality, ICU Admission, Invasive Mechanical Ventilation or ECMO","HCQ, SOC",NCT04332991_Florida_UnitedStates,Florida_UnitedStates,479,2020-06-01T00:00:00Z,Dead
284,https://ClinicalTrials.gov/show/NCT04332991,,United States,2020-04-01T00:00:00Z,Completed,Randomised,Quadruple,2,Confirmed,Hospital,"Mortality, ICU Admission, Invasive Mechanical Ventilation or ECMO","HCQ, SOC",NCT04332991_Kentucky_UnitedStates,Kentucky_UnitedStates,479,2020-06-01T00:00:00Z,Dead
285,https://ClinicalTrials.gov/show/NCT04332991,,United States,2020-04-01T00:00:00Z,Completed,Randomised,Quadruple,2,Confirmed,Hospital,"Mortality, ICU Admission, Invasive Mechanical Ventilation or ECMO","HCQ, SOC",NCT04332991_Louisiana_UnitedStates,Louisiana_UnitedStates,479,2020-06-01T00:00:00Z,Dead
286,https://ClinicalTrials.gov/show/NCT04332991,,United States,2020-04-01T00:00:00Z,Completed,Randomised,Quadruple,2,Confirmed,Hospital,"Mortality, ICU Admission, Invasive Mechanical Ventilation or ECMO","HCQ, SOC",NCT04332991_Maine_UnitedStates,Maine_UnitedStates,479,2020-06-01T00:00:00Z,Dead
287,https://ClinicalTrials.gov/show/NCT04332991,,United States,2020-04-01T00:00:00Z,Completed,Randomised,Quadruple,2,Confirmed,Hospital,"Mortality, ICU Admission, Invasive Mechanical Ventilation or ECMO","HCQ, SOC",NCT04332991_Massachusetts_UnitedStates,Massachusetts_UnitedStates,479,2020-06-01T00:00:00Z,Dead
288,https://ClinicalTrials.gov/show/NCT04332991,,United States,2020-04-01T00:00:00Z,Completed,Randomised,Quadruple,2,Confirmed,Hospital,"Mortality, ICU Admission, Invasive Mechanical Ventilation or ECMO","HCQ, SOC",NCT04332991_Michigan_UnitedStates,Michigan_UnitedStates,479,2020-06-01T00:00:00Z,Dead
289,https://ClinicalTrials.gov/show/NCT04332991,,United States,2020-04-01T00:00:00Z,Completed,Randomised,Quadruple,2,Confirmed,Hospital,"Mortality, ICU Admission, Invasive Mechanical Ventilation or ECMO","HCQ, SOC",NCT04332991_Mississippi_UnitedStates,Mississippi_UnitedStates,479,2020-06-01T00:00:00Z,Dead
290,https://ClinicalTrials.gov/show/NCT04332991,,United States,2020-04-01T00:00:00Z,Completed,Randomised,Quadruple,2,Confirmed,Hospital,"Mortality, ICU Admission, Invasive Mechanical Ventilation or ECMO","HCQ, SOC",NCT04332991_NewYork_UnitedStates,NewYork_UnitedStates,479,2020-06-01T00:00:00Z,Dead
291,https://ClinicalTrials.gov/show/NCT04332991,,United States,2020-04-01T00:00:00Z,Completed,Randomised,Quadruple,2,Confirmed,Hospital,"Mortality, ICU Admission, Invasive Mechanical Ventilation or ECMO","HCQ, SOC",NCT04332991_NorthCarolina_UnitedStates,NorthCarolina_UnitedStates,479,2020-06-01T00:00:00Z,Dead
292,https://ClinicalTrials.gov/show/NCT04332991,,United States,2020-04-01T00:00:00Z,Completed,Randomised,Quadruple,2,Confirmed,Hospital,"Mortality, ICU Admission, Invasive Mechanical Ventilation or ECMO","HCQ, SOC",NCT04332991_Ohio_UnitedStates,Ohio_UnitedStates,479,2020-06-01T00:00:00Z,Dead
293,https://ClinicalTrials.gov/show/NCT04332991,,United States,2020-04-01T00:00:00Z,Completed,Randomised,Quadruple,2,Confirmed,Hospital,"Mortality, ICU Admission, Invasive Mechanical Ventilation or ECMO","HCQ, SOC",NCT04332991_Oregon_UnitedStates,Oregon_UnitedStates,479,2020-06-01T00:00:00Z,Dead
294,https://ClinicalTrials.gov/show/NCT04332991,,United States,2020-04-01T00:00:00Z,Completed,Randomised,Quadruple,2,Confirmed,Hospital,"Mortality, ICU Admission, Invasive Mechanical Ventilation or ECMO","HCQ, SOC",NCT04332991_Pennsylvania_UnitedStates,Pennsylvania_UnitedStates,479,2020-06-01T00:00:00Z,Dead
295,https://ClinicalTrials.gov/show/NCT04332991,,United States,2020-04-01T00:00:00Z,Completed,Randomised,Quadruple,2,Confirmed,Hospital,"Mortality, ICU Admission, Invasive Mechanical Ventilation or ECMO","HCQ, SOC",NCT04332991_SouthCarolina_UnitedStates,SouthCarolina_UnitedStates,479,2020-06-01T00:00:00Z,Dead
296,https://ClinicalTrials.gov/show/NCT04332991,,United States,2020-04-01T00:00:00Z,Completed,Randomised,Quadruple,2,Confirmed,Hospital,"Mortality, ICU Admission, Invasive Mechanical Ventilation or ECMO","HCQ, SOC",NCT04332991_Tennessee_UnitedStates,Tennessee_UnitedStates,479,2020-06-01T00:00:00Z,Dead
297,https://ClinicalTrials.gov/show/NCT04332991,,United States,2020-04-01T00:00:00Z,Completed,Randomised,Quadruple,2,Confirmed,Hospital,"Mortality, ICU Admission, Invasive Mechanical Ventilation or ECMO","HCQ, SOC",NCT04332991_Texas_UnitedStates,Texas_UnitedStates,479,2020-06-01T00:00:00Z,Dead
298,https://ClinicalTrials.gov/show/NCT04332991,,United States,2020-04-01T00:00:00Z,Completed,Randomised,Quadruple,2,Confirmed,Hospital,"Mortality, ICU Admission, Invasive Mechanical Ventilation or ECMO","HCQ, SOC",NCT04332991_Utah_UnitedStates,Utah_UnitedStates,479,2020-06-01T00:00:00Z,Dead
299,https://ClinicalTrials.gov/show/NCT04332991,,United States,2020-04-01T00:00:00Z,Completed,Randomised,Quadruple,2,Confirmed,Hospital,"Mortality, ICU Admission, Invasive Mechanical Ventilation or ECMO","HCQ, SOC",NCT04332991_Virginia_UnitedStates,Virginia_UnitedStates,479,2020-06-01T00:00:00Z,Dead
300,https://ClinicalTrials.gov/show/NCT04332991,,United States,2020-04-01T00:00:00Z,Completed,Randomised,Quadruple,2,Confirmed,Hospital,"Mortality, ICU Admission, Invasive Mechanical Ventilation or ECMO","HCQ, SOC",NCT04332991_Washington_UnitedStates,Washington_UnitedStates,479,2020-06-01T00:00:00Z,Dead
301,https://ClinicalTrials.gov/show/NCT04333225,,United States,2020-04-01T00:00:00Z,Not Recruiting,Non-Randomised,Open-Label,2,Exposed,Healthcare Workers,"Viral Load or Clearance, Pneumonia or ARDS, Cough, Fever, Dyspnea, C-Reactive Protein, IL-6, Tumor Necrosis Factor (Any), Radiographic Findings","HCQ, SOC",NCT04333225_Texas_UnitedStates,Texas_UnitedStates,228,2020-07-01T00:00:00Z,Unknown
302,https://ClinicalTrials.gov/show/NCT04333628,,Israel,2020-04-01T00:00:00Z,Not Recruiting,Randomised,Open-Label,3,Confirmed,Outpatient,"Clinical Improvement Score (Any), Viral Load or Clearance","HCQ, SOC",NCT04333628_Hazafon_Israel,Hazafon_Israel,210,2021-04-01T00:00:00Z,Unknown
303,https://ClinicalTrials.gov/show/NCT04333654,,Netherlands,2020-04-01T00:00:00Z,Status Unclear,Randomised,Quadruple,2,Confirmed,Outpatient,"Hospitalization, Clinical Improvement Score (Any), Viral Load or Clearance, Invasive Mechanical Ventilation or ECMO, Treatment-emergent Adverse Events, IL-6, Tumor Necrosis Factor (Any), D-Dimer, Antibodies, PaO2-FiO2","HCQ, SOC",NCT04333654_Amsterdam_Netherlands,Amsterdam_Netherlands,8,2020-05-01T00:00:00Z,Unknown
304,https://ClinicalTrials.gov/show/NCT04333654,,Belgium,2020-04-01T00:00:00Z,Status Unclear,Randomised,Quadruple,2,Confirmed,Outpatient,"Hospitalization, Clinical Improvement Score (Any), Viral Load or Clearance, Invasive Mechanical Ventilation or ECMO, Treatment-emergent Adverse Events, IL-6, Tumor Necrosis Factor (Any), D-Dimer, Antibodies, PaO2-FiO2","HCQ, SOC",NCT04333654_Brussels_Belgium,Brussels_Belgium,8,2020-05-01T00:00:00Z,Unknown
305,https://ClinicalTrials.gov/show/NCT04333654,,Netherlands,2020-04-01T00:00:00Z,Status Unclear,Randomised,Quadruple,2,Confirmed,Outpatient,"Hospitalization, Clinical Improvement Score (Any), Viral Load or Clearance, Invasive Mechanical Ventilation or ECMO, Treatment-emergent Adverse Events, IL-6, Tumor Necrosis Factor (Any), D-Dimer, Antibodies, PaO2-FiO2","HCQ, SOC",NCT04333654_Groningen_Netherlands,Groningen_Netherlands,8,2020-05-01T00:00:00Z,Unknown
306,https://ClinicalTrials.gov/show/NCT04333654,,United States,2020-04-01T00:00:00Z,Status Unclear,Randomised,Quadruple,2,Confirmed,Outpatient,"Hospitalization, Clinical Improvement Score (Any), Viral Load or Clearance, Invasive Mechanical Ventilation or ECMO, Treatment-emergent Adverse Events, IL-6, Tumor Necrosis Factor (Any), D-Dimer, Antibodies, PaO2-FiO2","HCQ, SOC",NCT04333654_Massachusetts_UnitedStates,Massachusetts_UnitedStates,8,2020-05-01T00:00:00Z,Unknown
307,https://ClinicalTrials.gov/show/NCT04333654,,France,2020-04-01T00:00:00Z,Status Unclear,Randomised,Quadruple,2,Confirmed,Outpatient,"Hospitalization, Clinical Improvement Score (Any), Viral Load or Clearance, Invasive Mechanical Ventilation or ECMO, Treatment-emergent Adverse Events, IL-6, Tumor Necrosis Factor (Any), D-Dimer, Antibodies, PaO2-FiO2","HCQ, SOC",NCT04333654_Paris_France,Paris_France,8,2020-05-01T00:00:00Z,Unknown
308,https://ClinicalTrials.gov/show/NCT04333732,,Netherlands,2020-04-01T00:00:00Z,Not Recruiting,Randomised,Double,4,Healthy (Exposed),Healthcare Workers,,"HCQ, SOC",NCT04333732_Amsterdam_Netherlands,Amsterdam_Netherlands,30000,2021-08-01T00:00:00Z,Unknown
309,https://ClinicalTrials.gov/show/NCT04333732,,Ireland,2020-04-01T00:00:00Z,Not Recruiting,Randomised,Double,4,Healthy (Exposed),Healthcare Workers,,"HCQ, SOC",NCT04333732_CountyDublin_Ireland,CountyDublin_Ireland,30000,2021-08-01T00:00:00Z,Unknown
310,https://ClinicalTrials.gov/show/NCT04333732,,South Africa,2020-04-01T00:00:00Z,Not Recruiting,Randomised,Double,4,Healthy (Exposed),Healthcare Workers,,"HCQ, SOC",NCT04333732_Gauteng_SouthAfrica,Gauteng_SouthAfrica,30000,2021-08-01T00:00:00Z,Unknown
311,https://ClinicalTrials.gov/show/NCT04333732,,Ghana,2020-04-01T00:00:00Z,Not Recruiting,Randomised,Double,4,Healthy (Exposed),Healthcare Workers,,"HCQ, SOC",NCT04333732_GreaterAccra_Ghana,GreaterAccra_Ghana,30000,2021-08-01T00:00:00Z,Unknown
312,https://ClinicalTrials.gov/show/NCT04333732,,Zimbabwe,2020-04-01T00:00:00Z,Not Recruiting,Randomised,Double,4,Healthy (Exposed),Healthcare Workers,,"HCQ, SOC",NCT04333732_Harare_Zimbabwe,Harare_Zimbabwe,30000,2021-08-01T00:00:00Z,Unknown
313,https://ClinicalTrials.gov/show/NCT04333732,,Uganda,2020-04-01T00:00:00Z,Not Recruiting,Randomised,Double,4,Healthy (Exposed),Healthcare Workers,,"HCQ, SOC",NCT04333732_Kampala_Uganda,Kampala_Uganda,30000,2021-08-01T00:00:00Z,Unknown
314,https://ClinicalTrials.gov/show/NCT04333732,,United Kingdom,2020-04-01T00:00:00Z,Not Recruiting,Randomised,Double,4,Healthy (Exposed),Healthcare Workers,,"HCQ, SOC",NCT04333732_London_UnitedKingdom,London_UnitedKingdom,30000,2021-08-01T00:00:00Z,Unknown
315,https://ClinicalTrials.gov/show/NCT04333732,,Zambia,2020-04-01T00:00:00Z,Not Recruiting,Randomised,Double,4,Healthy (Exposed),Healthcare Workers,,"HCQ, SOC",NCT04333732_Lusaka_Zambia,Lusaka_Zambia,30000,2021-08-01T00:00:00Z,Unknown
316,https://ClinicalTrials.gov/show/NCT04333732,,United States,2020-04-01T00:00:00Z,Not Recruiting,Randomised,Double,4,Healthy (Exposed),Healthcare Workers,,"HCQ, SOC",NCT04333732_Missouri_UnitedStates,Missouri_UnitedStates,30000,2021-08-01T00:00:00Z,Unknown
317,https://ClinicalTrials.gov/show/NCT04333732,,Canada,2020-04-01T00:00:00Z,Not Recruiting,Randomised,Double,4,Healthy (Exposed),Healthcare Workers,,"HCQ, SOC",NCT04333732_Ontario_Canada,Ontario_Canada,30000,2021-08-01T00:00:00Z,Unknown
318,https://ClinicalTrials.gov/show/NCT04333732,,South Africa,2020-04-01T00:00:00Z,Not Recruiting,Randomised,Double,4,Healthy (Exposed),Healthcare Workers,,"HCQ, SOC",NCT04333732_Pretoria_SouthAfrica,Pretoria_SouthAfrica,30000,2021-08-01T00:00:00Z,Unknown
319,https://ClinicalTrials.gov/show/NCT04333732,,South Africa,2020-04-01T00:00:00Z,Not Recruiting,Randomised,Double,4,Healthy (Exposed),Healthcare Workers,,"HCQ, SOC",NCT04333732_WesternCape_SouthAfrica,WesternCape_SouthAfrica,30000,2021-08-01T00:00:00Z,Unknown
320,https://clinicaltrials.gov/show/NCT04333914,,France,2020-01-01T00:00:00Z,Not Recruiting,Randomised,Open-Label,5,Confirmed Or Suspected,Hospital,"Mortality, ICU Admission, Hospitalization, Clinical Improvement Score (Any), Viral Load or Clearance, Invasive Mechanical Ventilation or ECMO, Adverse Events, Treatment-emergent Adverse Events, Serious Adverse Events, C-Reactive Protein, IL-6, Neutrophils, Hemoglobin","HCQ, mAb, SOC, TCZ",NCT04333914_Paris_France,Paris_France,384,,Dead
321,https://clinicaltrials.gov/show/NCT04334148,,United States,2020-02-01T00:00:00Z,Recruiting,Randomised,Triple,2,Healthy,Healthcare Workers,"Viral Load or Clearance, Adverse Events, Treatment-emergent Adverse Events, Serious Adverse Events","HCQ, SOC",NCT04334148_DistrictofColumbia_UnitedStates,DistrictofColumbia_UnitedStates,2000,,Unknown
322,https://ClinicalTrials.gov/show/NCT04334928,,Spain,2020-04-01T00:00:00Z,Recruiting,Randomised,Double,4,Healthy,Healthcare Workers,"ICU Admission, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-6","HCQ, HCQ + NRTIs, NRTIs, SOC",NCT04334928_Alava_Spain,Alava_Spain,4000,2020-12-01T00:00:00Z,Cured/Discharged
323,https://ClinicalTrials.gov/show/NCT04334928,,Spain,2020-04-01T00:00:00Z,Recruiting,Randomised,Double,4,Healthy,Healthcare Workers,"ICU Admission, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-6","HCQ, HCQ + NRTIs, NRTIs, SOC",NCT04334928_Albacete_Spain,Albacete_Spain,4000,2020-12-01T00:00:00Z,Cured/Discharged
324,https://ClinicalTrials.gov/show/NCT04334928,,Spain,2020-04-01T00:00:00Z,Recruiting,Randomised,Double,4,Healthy,Healthcare Workers,"ICU Admission, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-6","HCQ, HCQ + NRTIs, NRTIs, SOC",NCT04334928_Alicante_Spain,Alicante_Spain,4000,2020-12-01T00:00:00Z,Cured/Discharged
325,https://ClinicalTrials.gov/show/NCT04334928,,Spain,2020-04-01T00:00:00Z,Recruiting,Randomised,Double,4,Healthy,Healthcare Workers,"ICU Admission, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-6","HCQ, HCQ + NRTIs, NRTIs, SOC",NCT04334928_Asturias_Spain,Asturias_Spain,4000,2020-12-01T00:00:00Z,Cured/Discharged
326,https://ClinicalTrials.gov/show/NCT04334928,,Spain,2020-04-01T00:00:00Z,Recruiting,Randomised,Double,4,Healthy,Healthcare Workers,"ICU Admission, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-6","HCQ, HCQ + NRTIs, NRTIs, SOC",NCT04334928_Barcelona_Spain,Barcelona_Spain,4000,2020-12-01T00:00:00Z,Cured/Discharged
327,https://ClinicalTrials.gov/show/NCT04334928,,Spain,2020-04-01T00:00:00Z,Recruiting,Randomised,Double,4,Healthy,Healthcare Workers,"ICU Admission, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-6","HCQ, HCQ + NRTIs, NRTIs, SOC",NCT04334928_Burgos_Spain,Burgos_Spain,4000,2020-12-01T00:00:00Z,Cured/Discharged
328,https://ClinicalTrials.gov/show/NCT04334928,,Spain,2020-04-01T00:00:00Z,Recruiting,Randomised,Double,4,Healthy,Healthcare Workers,"ICU Admission, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-6","HCQ, HCQ + NRTIs, NRTIs, SOC",NCT04334928_Cuenca_Spain,Cuenca_Spain,4000,2020-12-01T00:00:00Z,Cured/Discharged
329,https://ClinicalTrials.gov/show/NCT04334928,,Spain,2020-04-01T00:00:00Z,Recruiting,Randomised,Double,4,Healthy,Healthcare Workers,"ICU Admission, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-6","HCQ, HCQ + NRTIs, NRTIs, SOC",NCT04334928_Granada_Spain,Granada_Spain,4000,2020-12-01T00:00:00Z,Cured/Discharged
330,https://ClinicalTrials.gov/show/NCT04334928,,Spain,2020-04-01T00:00:00Z,Recruiting,Randomised,Double,4,Healthy,Healthcare Workers,"ICU Admission, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-6","HCQ, HCQ + NRTIs, NRTIs, SOC",NCT04334928_LaRioja_Spain,LaRioja_Spain,4000,2020-12-01T00:00:00Z,Cured/Discharged
331,https://ClinicalTrials.gov/show/NCT04334928,,Spain,2020-04-01T00:00:00Z,Recruiting,Randomised,Double,4,Healthy,Healthcare Workers,"ICU Admission, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-6","HCQ, HCQ + NRTIs, NRTIs, SOC",NCT04334928_LasPalmas_Spain,LasPalmas_Spain,4000,2020-12-01T00:00:00Z,Cured/Discharged
332,https://ClinicalTrials.gov/show/NCT04334928,,Spain,2020-04-01T00:00:00Z,Recruiting,Randomised,Double,4,Healthy,Healthcare Workers,"ICU Admission, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-6","HCQ, HCQ + NRTIs, NRTIs, SOC",NCT04334928_Madrid_Spain,Madrid_Spain,4000,2020-12-01T00:00:00Z,Cured/Discharged
333,https://ClinicalTrials.gov/show/NCT04334928,,Spain,2020-04-01T00:00:00Z,Recruiting,Randomised,Double,4,Healthy,Healthcare Workers,"ICU Admission, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-6","HCQ, HCQ + NRTIs, NRTIs, SOC",NCT04334928_Murcia_Spain,Murcia_Spain,4000,2020-12-01T00:00:00Z,Cured/Discharged
334,https://ClinicalTrials.gov/show/NCT04334928,,Spain,2020-04-01T00:00:00Z,Recruiting,Randomised,Double,4,Healthy,Healthcare Workers,"ICU Admission, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-6","HCQ, HCQ + NRTIs, NRTIs, SOC",NCT04334928_Navarra_Spain,Navarra_Spain,4000,2020-12-01T00:00:00Z,Cured/Discharged
335,https://ClinicalTrials.gov/show/NCT04334928,,Spain,2020-04-01T00:00:00Z,Recruiting,Randomised,Double,4,Healthy,Healthcare Workers,"ICU Admission, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-6","HCQ, HCQ + NRTIs, NRTIs, SOC",NCT04334928_Palencia_Spain,Palencia_Spain,4000,2020-12-01T00:00:00Z,Cured/Discharged
336,https://ClinicalTrials.gov/show/NCT04334928,,Spain,2020-04-01T00:00:00Z,Recruiting,Randomised,Double,4,Healthy,Healthcare Workers,"ICU Admission, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-6","HCQ, HCQ + NRTIs, NRTIs, SOC",NCT04334928_Salamanca_Spain,Salamanca_Spain,4000,2020-12-01T00:00:00Z,Cured/Discharged
