,sha,source,title,doi,pmcid,pubmedId,license,abstractText,publishTime,authors,journal,idMsftPaper,hasFullText,fullTextFile,url,id,whoCovidence
1129,90a0b231586bf8d6f53f07088f37a73ffe2ffe48,Medline;PMC,"SARSinThreeCategoriesofHospitalWorkers,HongKong",10.3201/eid1008.040041,PMC3320402,15496240,no-cc,"We analyzed attack rates for severe acute respiratory syndrome (SARS) in three categories of hospital workers (nurses, nonmedical support staff, and other technical or medical staff) in all public hospitals in Hong Kong that had admitted SARS patients. Of 16 such hospitals, 14 had cases. The overall attack rate was 1.20%. Nonmedical support staff had the highest attack rate (2.73%). The odds ratios of group nonmedical support staff versus those of nurses and of nonmedical support staff versus other technical or medical staff were 2.30 (p < 0.001) and 9.78 (p < 0.001), respectively. The number of affected staff and attack rates were significantly correlated with the number of SARS patients admitted (r = 0.914 and 0.686, respectively). Affected patients were concentrated in three hospitals and in the earlier phase of the epidemic. Cleaning and clerical staff on hospital wards were at a much higher risk.",2004-08-27,"Lau,JosephT.F.;Yang,Xilin;Leung,Ping-Chung;Chan,Louis;Wong,Eliza;Fong,Carmen;Tsui,Hi-Yi",EmergInfectDis,12030112,True,custom_license,https://www.ncbi.nlm.nih.gov/pubmed/15496240/,1b4m9916,
1357,6b18c718ecf5fb496443591ba267b2ccae0c2863,Medline;PMC,VirologyontheInternet:thetimeisrightforanewjournal,10.1186/1743-422x-1-1,PMC524032,15507150,cc-by,"Virology Journal is an exclusively on-line, Open Access journal devoted to the presentation of high-quality original research concerning human, animal, plant, insect bacterial, and fungal viruses. Virology Journal will establish a strategic alternative to the traditional virology communication process.",2004-08-26,"Garry,RobertF",VirolJ,8313196,True,comm_use_subset,https://www.ncbi.nlm.nih.gov/pubmed/15507150/,1ke7i2wr,
1651,,PMC,Patentbibliography,10.1016/0958-1669(93)90042-u,PMC7134887,,no-cc,,2004-08-26,,CurrOpinBiotechnol,,True,custom_license,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7134887/,1vvaoc9m,
102,,PMC,,10.1038/sj.emboj.7600336,PMC514510,15282544.0,unk,,2004-07-29,,The EMBO Journal,,True,custom_license,http://europepmc.org/articles/pmc514510?pdf=render,03s4zp4q,
885,793b90203f2d2abdc7ae32cf413579954f2278eb,Elsevier;Medline;PMC,IdentificationoftwoantigenicepitopesonSARS-CoVspikeprotein,10.1016/j.bbrc.2004.05.066,PMC7111154,15184071,no-cc,"The spike (S) protein of severe acute respiratory syndrome-coronavirus (SARS-CoV) is a major virion structural protein. It plays an important role in interaction with receptor and inducing neutralizing antibodies. In the study, six tentative antigenic epitopes (S1 S2 S3 S4 S5 S6) of the spike protein of SARS-CoV were predicted by bio-informatics analysis, and a multi-epitope chimeric gene of S1–S2–S3–S4–S5–S6 was synthesized and fused to downstream GST gene in pGEX-6p-1. The Western blotting demonstrated that SARS patient convalescent serum could recognize the recombinant fusion protein. A number of monoclonal antibodies were developed against the fusion protein. In further, the six predicted epitope genes were individually fused to GST of pGEX-6p-1 and expressed in Escherichia coli BL21, respectively. Among six fusion peptides, S5 reacted with monoclonal antibody D3C5 and S2 reacted with monoclonal antibody D3D1 against spike protein of SARS-CoV. The epitopes recognized by monoclonal antibodies D3C5 and D3D1 are linear, and correspond to 447–458 and 789–799 amino acids of spike protein of SARS-CoV, respectively. Identification of antigenic epitope of spike protein of SARS-CoV could provide the basis for the development of immunity-based prophylactic, therapeutic, and diagnostic techniques for the control of severe acute respiratory syndrome.",2004-07-02,"Hua,Ronghong;Zhou,Yanjun;Wang,Yunfeng;Hua,Yuzhuo;Tong,Guangzhi",BiochemBiophysResCommun,26025586,True,custom_license,https://www.sciencedirect.com/science/article/pii/S0006291X04010551;https://api.elsevier.com/content/article/pii/S0006291X04010551;https://www.ncbi.nlm.nih.gov/pubmed/15184071/,10qpje4d,
1991,65ea64ec108b445fca9543634536d78caba3ab6a,Elsevier;Medline;PMC,SARScoronaviruspeptidesrecognizedbyantibodiesintheseraofconvalescentcases,10.1016/j.virol.2004.04.017,PMC7125913,15207612,no-cc,We synthesized on cellulose membranes 4942 ten-amino-acid peptides which included all of the sequences predicted for the severe acute respiratory syndrome (SARS) corona virus. We probed these membranes with four pairs of acute and convalescent sera from recovered SARS cases. We correlated positively reacting peptides with the in vitro SARS-CoV neutralizing activity of the samples. We found that convalescent sera with high neutralizing activity recognized exclusively only a limited number of peptides on the membranes. This suggests that antibodies against the epitopes represented by these peptides could be responsible for much of the SARS-CoV neutralizing activity. The findings have implications for monitoring humoral responses to SARS-CoV as well as for developing a successful SARS vaccine.,2004-07-01,"Guo,Jian-Ping;Petric,Martin;Campbell,William;McGeer,PatrickL",Virology,23758167,True,custom_license,https://www.ncbi.nlm.nih.gov/pubmed/15207612/;https://www.sciencedirect.com/science/article/pii/S0042682204002624;https://api.elsevier.com/content/article/pii/S0042682204002624,29ih5c9v,
477,9bac0f0293209ba06eee29679541b5724ed0b499,Elsevier;PMC,IIn’yapasdeparallélismeentrelessusceptibilitésbactériologiquesinvitroetlaréponsecliniqueaprèsunecureantibiotiqueintraveineusedanslamucoviscidoseA.L.Smith,10.1016/s0761-8425(04)72013-6,PMC7134945,,els-covid,Unknown,2004-06-30,"Fauroux,B.;Brouard,J.",RevuedesMaladiesRespiratoires,72679296,True,custom_license,https://api.elsevier.com/content/article/pii/S0761842504720136;https://www.sciencedirect.com/science/article/pii/S0761842504720136,0ix6upvx,
887,6a53c9947edc4772e593300a652b20875114befe,Medline;PMC,DiagnosticCriteriaduringSARSOutbreakinHongKong,10.3201/eid1006.030618,PMC3323171,15224676,no-cc,,2004-06-27,"Chan,LouisY.;Lee,Nelson;Chan,PaulK.S.;Wu,Alan;Rainer,TimothyH.;Li,PhilipK.T.;Fung,Hong;Sung,JosephJY",EmergInfectDis,20095573,True,custom_license,https://www.ncbi.nlm.nih.gov/pubmed/15224676/,10rusr6j,
712,0aab3823dd11220b278bb89cc745bf21ad294b99,Elsevier;Medline;PMC,Acorn-baseddeliverysystemforanimalvaccines:anoraltransmissiblegastroenteritisvirusvaccineboostslactogenicimmunityinswine,10.1016/j.vaccine.2003.11.066,PMC7126512,15193404,no-cc,"Recombinant plant expression systems offer a means to produce large quantities of selected antigens for subunit vaccines. Cereals are particularly well-suited expression vehicles since the expressed proteins can be stored at relatively high concentrations for extended periods of time without degradation and dry seed can be formulated into oral vaccines suitable for commercial applications. A subunit vaccine candidate directed against porcine transmissible gastroenteritis virus and expressed in corn seed has been developed for oral delivery to swine. Here, we show that this vaccine, when administered to previously sensitized gilts, can boost neutralizing antibody levels in the animals’ serum, colostrum and milk. Thus, this vaccine candidate is effective at boosting lactogenic immunity and is appropriate to pursue through large-scale field trials preceding commercialization.",2004-06-23,"Lamphear,BarryJ.;Jilka,JosephM.;Kesl,Lyle;Welter,Mark;Howard,JohnA.;Streatfield,StephenJ.",Vaccine,22162182,True,custom_license,https://www.sciencedirect.com/science/article/pii/S0264410X04002518;https://www.ncbi.nlm.nih.gov/pubmed/15193404/;https://api.elsevier.com/content/article/pii/S0264410X04002518,0t4uxmj2,
46,8e8887d0412ee282b492096a86396c45ee54843d,Elsevier;Medline;PMC,Identificationofsixnewpolymorphismsinthehumancoronavirus229Ereceptorgene(aminopeptidaseN/CD13)(),10.1016/j.ijid.2004.03.004,PMC7129141,15234325,no-cc,"Objective: Human aminopeptidase N (APN/CD13/ANPEP) has been identified as the receptor for human coronavirus (HCoV) 229E. In this study, we analyzed the region of the APN gene that encodes a stretch of amino acid residues, essential for its HCoV-229E receptor function (amino acids 260–353). Methods: Full-length APN exon 3, intron 3 and exon 4, was PCR-amplified and sequenced in DNA samples from 100 unrelated Caucasian Belgian healthy volunteers. Results: We identified seven polymorphisms, including four intron 3 and three exon 4 variations. Apart from the already known C956T exon 4 mutation, the six other polymorphisms have not yet been described. The most prevalent APN variations in this population (C956T leading to an alanine to valine substitution, G978T, G987A and intron3-C389T) always occurred together at an allele frequency of 8.5%. Haploid DNA sequencing demonstrated the presence of these four variations on the same allele. Three polymorphisms in intron 3, intron3-G395C, intron3-C86T, and intron3-C429T, were identified with an allele frequency of 3.5%, 1% and 0.5% respectively. Five haplotypes were identified in the population of 100 individuals. Conclusion: These results demonstrate that there is a relatively broad spectrum of variations in the APN domain critical for coronavirus binding. The nucleotide sequence reported here has been submitted to the GenBank database with the following accession number: AF527789.",2004-06-22,"Vijgen,Leen;Keyaerts,Els;Zlateva,Kalina;VanRanst,Marc",IntJInfectDis,6057428,True,custom_license,https://www.ncbi.nlm.nih.gov/pubmed/15234325/;https://www.sciencedirect.com/science/article/pii/S1201971204000530;https://api.elsevier.com/content/article/pii/S1201971204000530,01q775up,
1028,f9f0b6eb74685972364b796a69bc0889d195707a,Elsevier;Medline;PMC,Followingtherule:formationofthe6-helixbundleofthefusioncorefromsevereacuterespiratorysyndromecoronavirusspikeproteinandidentificationofpotentpeptideinhibitors,10.1016/j.bbrc.2004.04.141,PMC7111185,15158473,no-cc,"Severe acute respiratory syndrome (SARS) coronavirus (SARS-CoV) is a newly identified member of Family Coronaviridae. Coronavirus envelope spike protein S is a class I viral fusion protein which is characterized by the existence of two heptad repeat regions (HR1 and HR2) (forming a complex called fusion core). Here we report that by using in vitro bio-engineering techniques, SARS-CoV HR1 and HR2 bind to each other and form a typical 6-helix bundle. The HR2, either as a synthetic peptide or as a GST-fusion polypeptide, is a potent inhibitor of virus entry. The results do show that SARS-CoV follows the general fusion mechanism of class I viruses and this lays the ground for identification of virus fusion/entry inhibitors for this devastating emerging virus.",2004-06-18,"Zhu,Jieqing;Xiao,Gengfu;Xu,Yanhui;Yuan,Fang;Zheng,Congyi;Liu,Yueyong;Yan,Huimin;Cole,DavidK;Bell,JohnI;Rao,Zihe;Tien,Po;Gao,GeorgeF",BiochemBiophysResCommun,46177004,True,custom_license,https://api.elsevier.com/content/article/pii/S0006291X0400912X;https://www.ncbi.nlm.nih.gov/pubmed/15158473/;https://www.sciencedirect.com/science/article/pii/S0006291X0400912X,16upcncw,
267,84b3bbe059f24b85bc27ca49b6ba76abc3d4452b,Elsevier;Medline;PMC,Assemblyofhumansevereacuterespiratorysyndromecoronavirus-likeparticles,10.1016/j.bbrc.2004.04.111,PMC7111196,15147946,no-cc,"Viral particles of human severe acute respiratory syndrome coronavirus (SARS CoV) consist of three virion structural proteins, including spike protein, membrane protein, and envelope protein. In this report, virus-like particles were assembled in insect cells by the co-infection with recombinant baculoviruses, which separately express one of these three virion proteins. We found that the membrane and envelope proteins are sufficient for the efficient formation of virus-like particles and could be visualized by electron microscopy. Sucrose gradient purification followed by Western blot analysis and immunogold labeling showed that the spike protein could be incorporated into the virus like particle also. The construction of engineered virus-like particles bearing resemblance to the authentic one is an important step towards the development of an effective vaccine against infection of SARS CoV.",2004-06-11,"Ho,Yu;Lin,Pi-Hsiu;Liu,CatherineY.Y;Lee,Su-Ping;Chao,Yu-Chan",BiochemBiophysResCommun,13419149,True,custom_license,https://api.elsevier.com/content/article/pii/S0006291X04008253;https://www.ncbi.nlm.nih.gov/pubmed/15147946/;https://www.sciencedirect.com/science/article/pii/S0006291X04008253,0aa58pi6,
362,b676932f2403fa6fdb1f7be005c943d5bdc4acd9,Elsevier;Medline;PMC,TherapeuticanddiagnosticimplicationsofHsp90activation,10.1016/j.molmed.2004.04.006,PMC7128344,15177193,no-cc,"The molecular chaperone heat-shock protein 90 (Hsp90) is involved in the stabilization and conformational maturation of many signaling proteins that are deregulated in cancers. Hsp90 inhibition results in the proteasomal degradation of these client proteins and leads to potent antitumor activity. The Hsp90 inhibitor 17-allylaminogeldanamycin (17-AAG) is presently in clinical trials. Recent work has identified the role of Hsp90 in multiple signal transduction pathways and revealed that the molecular mechanism of tumor selectivity by Hsp90 inhibitors is the result of an activated, high-affinity conformation of Hsp90 in tumors. This review discusses these recent advances in the understanding of tumor Hsp90 for the treatment and diagnosis of cancer. In addition, the role of Hsp90 in non-oncological diseases will also be discussed.",2004-06-01,"Kamal,Adeela;Boehm,MarcusF;Burrows,FrancisJ",TrendsMolMed,31091475,True,custom_license,https://www.ncbi.nlm.nih.gov/pubmed/15177193/;https://api.elsevier.com/content/article/pii/S1471491404001030;https://www.sciencedirect.com/science/article/pii/S1471491404001030,0dqu3p3y,
266,b7f1dcfe8b12d6b8a548db0de597cbef95712d9c,Medline;PMC,LaboratoryDiagnosisofSARS,10.3201/eid1005.030682,PMC3323215,15200815,no-cc,"The virologic test results of 415 patients with severe acute respiratory syndrome (SARS) were examined. The peak detection rate for SARS-associated coronavirus occurred at week 2 after illness onset for respiratory specimens, at weeks 2 to 3 for stool or rectal swab specimens, and at week 4 for urine specimens. The latest stool sample that was positive by reverse transcription–polymerase chain reaction (RT-PCR) was collected on day 75 while the patient was receiving intensive care. Tracheal aspirate and stool samples had a higher diagnostic yield (RT-PCR average positive rate for first 2 weeks: 66.7% and 56.5%, respectively). Pooled throat and nasal swabs, rectal swab, nasal swab, throat swab, and nasopharyngeal aspirate specimens provided a moderate yield (29.7%–40.0%), whereas throat washing and urine specimens showed a lower yield (17.3% and 4.5%). The collection procedures for stool and pooled nasal and throat swab specimens were the least likely to transmit infection, and the combination gave the highest yield for coronavirus detection by RT-PCR. Positive virologic test results in patient groups were associated with mechanical ventilation or death (p < 0.001), suggesting a correlation between viral load and disease severity.",2004-05-27,"Chan,PaulK.S.;To,Wing-Kin;Ng,King-Cheung;Lam,RebeccaK.Y.;Ng,Tak-Keung;Chan,RickjasonC.W.;Wu,Alan;Yu,Wai-Cho;Lee,Nelson;Hui,DavidS.C.;Lai,Sik-To;Hon,EllisK.L.;Li,Chi-Kong;Sung,JosephJ.Y.;Tam,JohnS.",EmergInfectDis,16774292,True,custom_license,https://www.ncbi.nlm.nih.gov/pubmed/15200815/,0a5hvja1,
1528,,PMC,Givingidentitytothefacelessthreatofantibioticresistance,10.1016/s1473-3099(04)01041-2,PMC7128785,15172339,no-cc,,2004-05-26,"McConnell,John",LancetInfectDis,,True,custom_license,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7128785/,1r3uve5f,
194,fca4772bf9a088376d86d549e861c7fcb78c8b3c,Elsevier;Medline;PMC,Inhibitionofalcoholdehydrogenasebybismuth(),10.1016/j.jinorgbio.2004.03.016,PMC7126473,15271509,no-cc,"Bismuth compounds have been widely used for the treatment of ulcers and Helicobacter pylori infection, and enzyme inhibition was thought to be crucial for bismuth anti-microbial activity. We have investigated the interaction of colloidal bismuth subcitrate (CBS) with alcohol dehydrogenase and our results demonstrate that bismuth can effectively inhibit the enzyme. Kinetic analysis revealed that CBS acted as a non-competitive inhibitor of yeast alcohol dehydrogenase. Both UV–vis and fluorescence data show that interaction of CBS with the enzyme exhibits biphasic processes. Bismuth can replace only half of Zn(II) from the enzyme (i.e., about one Zn(II) per monomer). Surprisingly, binding of CBS also induces the enzyme dissociation from its native form, tetramer into dimers. The inhibition of Bi(III) on the enzyme is probably due to its direct interference with the zinc sites. This study is likely to provide an insight into the mechanism of action of bismuth drugs.",2004-05-13,"Jin,Lan;Szeto,Ka-Yee;Zhang,Li;Du,Weihong;Sun,Hongzhe",JInorgBiochem,2346485,True,custom_license,https://www.sciencedirect.com/science/article/pii/S0162013404000868;https://www.ncbi.nlm.nih.gov/pubmed/15271509/;https://api.elsevier.com/content/article/pii/S0162013404000868,07bl9d00,
1268,19d687d3a3d407e8a01b41f57f686f1e2ab56df4,PMC,PreparingEDNursestoUsetheCanadianTriageandAcuityScaleWithWeb-basedLearning(),10.1016/j.jen.2004.03.006,PMC7133608,15192684,no-cc,,2004-04-27,"Atack,Lynda;McLean,Doris;LeBlanc,Louise;Luke,Robert",JEmergNurs,,True,custom_license,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7133608/,1ghjzqcf,
367,000eec3f1e93c3792454ac59415c928ce3a6b4ad,Elsevier;Medline;PMC,Pneumonieviralesévèredel'immunocompétent,10.1016/j.reaurg.2004.02.009,PMC7133792,32288722,no-cc,"Respiratory infections are frequently encountered in the community; these infections are usually associated with only minor consequences. Many different agents, such as influenza and parainfluenza virus, respiratory syncitial virus, rhinovirus, coronavirus, adenovirus and herpes virus can be found in immuno-competent patients. Among these pathogens, cytomegalovirus (CMV) has been found to be responsible for nosocomial pneumonia in ICU. The main problem for viral infections, is the diagnosis, isolation of the pathogen is often difficult and not always reliable and the symptoms not specific. However, influenza is characterised by fever, myalgia, headache and pharyngitis, this infection may be very mild, even asymptomatic, moderate or very severe. Finally, the most recent viral pathogen involved in respiratory disease is a newly discovered coronavirus, the SARS-CoV which was responsible for the worldwide outbreak of Severe Acute Respiratory Syndrome. Viral pneumonia is a common pathology which is probably underdiagnosed in immuno-competent patients; many reports show that even if the diagnosis is difficult to obtain, it is not useless as long as we have, for most of the pathogens, an effective treatment. The gold standard was histology, new techniques like PCR can probably make a difference and should be included in the guidelines to improve diagnostic efficiency.",2004-04-15,"Guery,B;d'Escrivan,T;Georges,H;Legout,L;Leroy,O;Viget,N;Faure,K",Reanimation,71748484,True,custom_license,https://www.sciencedirect.com/science/article/pii/S1624069304000374;https://www.ncbi.nlm.nih.gov/pubmed/32288722/;https://doi.org/10.1016/j.reaurg.2004.02.009;https://api.elsevier.com/content/article/pii/S1624069304000374,0dxl6t4p,
1793,f99f579be1e074ffe3ecf7e7cd0625367f6f6ae9;fc5a4e32fffef9c879bfb7ee5222dfb7f7da3a1b,Elsevier;Medline;PMC,Apoptosisandlossofvirus-specificCD8(+)T-cellmemory,10.1016/j.coi.2004.03.020,PMC7125879,15134774,no-cc,"CD8(+) T-cell memory to viruses is stable in the absence but volatile in the presence of other infections. Apoptotic events that occur early in acute infections delete pre-existing memory T cells, leaving the host with reduced memory (except for cross-reactive responses) to previously encountered viruses. Apoptotic events also silence the acute immune response, leaving the host with a residual population of memory T cells. Persistent infections can induce apoptotic deletions of memory T cells that are specific to the persisting virus and to previously encountered pathogens.",2004-04-10,"Welsh,RaymondM;Bahl,Kapil;Wang,XiaotingZ",CurrOpinImmunol,33938344,True,custom_license,https://www.ncbi.nlm.nih.gov/pubmed/15134774/;https://www.sciencedirect.com/science/article/pii/S0952791504000573;https://api.elsevier.com/content/article/pii/S0952791504000573,223cqz02,
995,ab10fed7d8688da4c396efac79aa05d8d6b8f300,Medline;PMC,ImmunofluorescenceAssayforSerologicDiagnosisofSARS,10.3201/eid1003.030493,PMC3322771,15109430,no-cc,We evaluated a virus-infected cell-based indirect immunofluorescence assay for detecting anti–severe acute respiratory syndrome-associated coronavirus (SARS-CoV) immunoglobulin (Ig) G antibody. All confirmed SARS cases demonstrated seroconversion or fourfold rise in IgG antibody titer; no control was positive. Sensitivity and specificity of this assay were both 100%. Immunofluorescence assay can ascertain the status of SARS-CoV infection.,2004-03-27,"Chan,PaulK.S.;Ng,King-Cheung;Chan,RickjasonC.W.;Lam,RebeccaK.Y.;Chow,ViolaC.Y.;Hui,Mamie;Wu,Alan;Lee,Nelson;Yap,FlorenceH.Y.;Cheng,FrankieW.T.;Sung,JosephJ.Y.;Tam,JohnS.",EmergInfectDis,7366198,True,custom_license,https://www.ncbi.nlm.nih.gov/pubmed/15109430/,15rcq4sh,
1786,,Medline;PMC,BystanderCD8T-Cell-MediatedDemyelinationisInterferon-γ-DependentinaCoronavirusModelofMultipleSclerosis,,PMC1602263,14742242,unk,"Mice infected with the coronavirus mouse hepatitis virus, strain JHM (JHM) develop a disease that shares many histological characteristics with multiple sclerosis. We previously demonstrated that JHM-infected mice that only have CD8 T cells specific for an epitope not in the virus develop demyelination on specific activation of these cells. Herein we show that this process of bystander T-cell-mediated demyelination is interferon-γ (IFN-γ)-dependent. The absence of IFN-γ abrogated demyelination but did not change T-cell infiltration or expression levels of inflammatory cytokines or chemokines in the spinal cord. These results are consistent with models in which IFN-γ contributes to CD8 T-cell-mediated demyelination by activation of macrophages/microglia, the final effector cells in the disease process.",2004-02-27,"Dandekar,AjaiA.;Anghelina,Daniela;Perlman,Stanley",TheAmericanjournalofpathology,46871602,True,custom_license,https://www.ncbi.nlm.nih.gov/pubmed/14742242/,21qu87oh,
456,8baba2afe8dd478ae1d7ed13b666098aa3bfb623,Medline;PMC,SARSandPregnancy:ACaseReport,10.3201/eid1002.030736,PMC3322896,15030710,no-cc,"We report a laboratory-confirmed case of severe acute respiratory syndrome (SARS) in a pregnant woman. Although the patient had respiratory failure, a healthy infant was subsequently delivered, and the mother is now well. There was no evidence of viral shedding at delivery. Antibodies to SARS virus were detected in cord blood and breast milk.",2004-02-27,"Robertson,CorwinA.;Lowther,SaraA.;Birch,Thomas;Tan,Christina;Sorhage,Faye;Stockman,Lauren;McDonald,L.Clifford;Lingappa,JairamR.;Bresnitz,Eddy",EmergInfectDis,7482166,True,custom_license,https://www.ncbi.nlm.nih.gov/pubmed/15030710/,0ht2ap9g,
110,c85ac6dc2c53a16be7fcdbb1523954da3e053d25,Medline;PMC,"BodyTemperatureMonitoringandSARSFeverHotline,Taiwan",10.3201/eid1002.030748,PMC3322900,15030716,no-cc,"In Taiwan, a temperature-monitoring campaign and hotline for severe acute respiratory syndrome (SARS) fever were implemented in June 2003. Among 1,966 calls, fever was recorded in 19% (n = 378); 18 persons at high risk for SARS were identified. In a cross-sectional telephone survey, 95% (n = 1,060) of households knew about the campaign and 7 households reported fever.",2004-02-27,"Kaydos-Daniels,S.Cornelia;Olowokure,Babatunde;Chang,Hong-Jen;Barwick,RachelS.;Deng,Jou-Fang;Lee,Ming-Liang;Kuo,SteveHsu-Sung;Su,Ih-Jen;Chen,Kow-Tong;Maloney,SusanA.",EmergInfectDis,41062934,True,custom_license,https://www.ncbi.nlm.nih.gov/pubmed/15030716/,044b0aly,
1426,39ee2164fd26eb50a770a31e1fb67c230b4f2ee4,Medline;PMC,"SARSSurveillanceduringEmergencyPublicHealthResponse,UnitedStates,March–July2003",10.3201/eid1002.030752,PMC3322912,15030681,no-cc,"In response to the emergence of severe acute respiratory syndrome (SARS), the United States established national surveillance using a sensitive case definition incorporating clinical, epidemiologic, and laboratory criteria. Of 1,460 unexplained respiratory illnesses reported by state and local health departments to the Centers for Disease Control and Prevention from March 17 to July 30, 2003, a total of 398 (27%) met clinical and epidemiologic SARS case criteria. Of these, 72 (18%) were probable cases with radiographic evidence of pneumonia. Eight (2%) were laboratory-confirmed SARS-coronavirus (SARS-CoV) infections, 206 (52%) were SARS-CoV negative, and 184 (46%) had undetermined SARS-CoV status because of missing convalescent-phase serum specimens. Thirty-one percent (124/398) of case-patients were hospitalized; none died. Travel was the most common epidemiologic link (329/398, 83%), and mainland China was the affected area most commonly visited. One case of possible household transmission was reported, and no laboratory-confirmed infections occurred among healthcare workers. Successes and limitations of this emergency surveillance can guide preparations for future outbreaks of SARS or respiratory diseases of unknown etiology.",2004-02-27,"Schrag,StephanieJ.;Brooks,JohnT.;VanBeneden,Chris;Parashar,UmeshD.;Griffin,PatriciaM.;Anderson,LarryJ.;Bellini,WilliamJ.;Benson,RobertF.;Erdman,DeanD.;Klimov,Alexander;Ksiazek,ThomasG.;Peret,TeresaC.T.;Talkington,DeborahF.;Thacker,W.Lanier;Tondella,MariaL.;Sampson,JacquelynS.;Hightower,AllenW.;Nordenberg,DaleF.;Plikaytis,BrianD.;Khan,AliS.;Rosenstein,NancyE.;Treadwell,TraceeA.;Whitney,CynthiaG.;Fiore,AnthonyE.;Durant,TonjiM.;Perz,JosephF.;Wasley,Annemarie;Feikin,Daniel;Herndon,JoyL.;Bower,WilliamA.;Kilbourn,BarbaraW.;Levy,DeborahA.;Coronado,VictorG.;Buffington,Joanna;Dykewicz,ClareA.;Khabbaz,RimaF.;Chamberland,MaryE.",EmergInfectDis,17546068,True,custom_license,https://www.ncbi.nlm.nih.gov/pubmed/15030681/,1niaplc2,
961,24de65541e25ca372d5fb686b733b45a1dd5c0b6,Medline;PMC,MultipleContactDatesandSARSIncubationPeriods,10.3201/eid1002.030426,PMC3322923,15030684,no-cc,"Many severe acute respiratory syndrome (SARS) patients have multiple possible incubation periods due to multiple contact dates. Multiple contact dates cannot be used in standard statistical analytic techniques, however. I present a simple spreadsheet-based method that uses multiple contact dates to calculate the possible incubation periods of SARS.",2004-02-27,"Meltzer,MartinI.",EmergInfectDis,12741708,True,custom_license,https://www.ncbi.nlm.nih.gov/pubmed/15030684/,13xmmin1,
786,76044fa11ac6b97fee9d6cd5345f829fa2042741,Elsevier;Medline;PMC,Optimalfecalassessment,10.1016/s1096-2867(03)00076-8,PMC7128082,14738202,no-cc,"Fecal testing is a common component of most gastrointestinal work-ups. A multitude of diagnostic techniques are available for identifying parasites and pathogens, or showing abnormalities of flora. Optimal fecal assessment involves careful formulation of a differential list based on signalment, history, and clinical signs. Tests should be selected and interpreted based on their relative sensitivity and specificity for specific conditions. It is essential to use effective testing methods for the etiologies of concern. This article reviews the plethora of diagnostic techniques available for fecal assessment. Indications, limitations, and issues of specimen handling for each technique are discussed. The optimal approach to the diagnosis of some common parasites, pathogens, abnormalities of flora, and metabolic conditions are covered.",2004-02-25,"Broussard,JohnD",ClinTechSmallAnimPract,10488954,True,custom_license,https://www.ncbi.nlm.nih.gov/pubmed/14738202/;https://www.sciencedirect.com/science/article/pii/S1096286703000768;https://api.elsevier.com/content/article/pii/S1096286703000768,0wv17i6a,
1626,c4b6e942440e9436aeaa5586794a0d8f8a0fda7a,Elsevier;Medline;PMC,Apoptosisinastrovirus-infectedCaCo-2cells,10.1016/j.virol.2003.10.036,PMC7127648,14980485,no-cc,"Cell death processes during human astrovirus replication in CaCo-2 cells and their underlying mechanisms were investigated. Morphological and biochemical alterations typical of apoptosis were analyzed in infected cells using a combination of techniques, including DAPI staining, the sub-G(0)/G(1) technique and the TUNEL assay. The onset of apoptosis was directly proportional to the virus multiplicity of infection. Transient expression experiments showed a direct link between astrovirus ORF1a encoded proteins and apoptosis induction. A computer analysis of the astrovirus genome revealed the presence of a death domain in the nonstructural protein p38 of unknown function, encoded in ORF1a. Apoptosis inhibition experiments suggested the involvement of caspase 8 in the apoptotic response, and led to a reduction in the infectivity of the virus progeny released to the supernatant. We conclude that apoptotic death of host cells seems necessary for efficient human astrovirus replication and particle maturation.",2004-02-20,"Guix,Susana;Bosch,Albert;Ribes,Enric;DoraMartínez,L.;Pintó,RosaM.",Virology,41759791,True,custom_license,https://www.ncbi.nlm.nih.gov/pubmed/14980485/;https://www.sciencedirect.com/science/article/pii/S0042682203008298;https://api.elsevier.com/content/article/pii/S0042682203008298,1v0qwrt6,
907,379bdcd0e7624a3695d92cfa83ebeba53a8926cd,Elsevier;Medline;PMC,AonestepquantitativeRT-PCRfordetectionofSARScoronaviruswithaninternalcontrolforPCRinhibitors,10.1016/j.jcv.2003.12.007,PMC7129749,15135737,no-cc,"In this study, we report a one step quantitative RT-PCR assay for severe acute respiratory syndrome (SARS) diagnosis. The overall detection rate for clinical samples collected from Days 1 to 9 of disease onset is 86.2% and the specificity of the assay is 100%. To detect false negative results due to PCR inhibitors or faulty RNA extraction, we have further modified this one step RT-PCR assay for simultaneous detection of severe acute respiratory syndrome (SARS) coronavirus (CoV) and 18S ribosomal RNA (rRNA) as an internal positive control.",2004-02-03,"Poon,LeoL.M;Wong,BonnieW.Y;Chan,KwokHung;Leung,CynthiaS.W;Yuen,KwokYung;Guan,Yi;Peiris,JosephS.M",JClinVirol,26451756,True,custom_license,https://api.elsevier.com/content/article/pii/S1386653203003457;https://www.sciencedirect.com/science/article/pii/S1386653203003457;https://www.ncbi.nlm.nih.gov/pubmed/15135737/,11fdzjpv,
